text,label,label_id
Small puddle near Vibhuti Khand. No major inconvenience. Kindly take action.,low,0
Alambagh mein sewage overflow ho raha hai. Ghar mein ghus raha hai.,high,2
Paint peeling from bridge wall near Sector 14. Structural check needed. This has been reported before with no action.,low,0
Exposed live wires hanging near Thakurganj footpath after storm. Very dangerous.,high,2
Contaminated water causing mass illness near Nishatganj. 20+ hospitalised.,critical,3
Again reporting: Dustbin near Sector 14 slightly,low,0
Large section of wall collapsed near Vibhuti Khand. Road partially blocked.,high,2
Paint peeling from bridge wall near Indira Nagar. Structural check needed.,low,0
One streetlight out near Alambagh. Area still lit by other lights. Kindly take action.,low,0
Contaminated water causing mass illness near Mahanagar. 20+ hospitalised.,critical,3
Gomti Nagar ke paas nali jam gayi. Badboo aa rahi hai. Log pareshan hain.,medium,1
Again reporting: Water pressure slightly low near behind the bus stand. Not a big issue.,low,0
Minor waterlogging near Jankipuram after rain. Clears within an hour. Residents are very concerned.,low,0
Water contamination reported near Chinhat. People falling ill after drinking.,high,2
"One streetlight out near Civil Lines. Area still lit by other lights. Pehle bhi complaint ki thi, koi action nahi.",low,0
School roof collapsed near near the main market. Students were inside. Rescue needed.,critical,3
Pipe leaking near Jankipuram since last night. Water wasted and road wet.,medium,1
Raw sewage on road near Mahanagar for 2 days. Children falling sick.,high,2
Telibagh ke paas diwar mein thodi si darar aa gayi. Koi khatre ki baat nahi. No response to previous complaints.,low,0
Large dangerous pot hole near Indira Nagar has caused,high,2
Dustbin near Hazratganj slightly overflowing. Needs cleaning. This has been reported before with no action.,low,0
Water pressure slightly low near behind the bus stand. Not a big issue,low,0
Rajajipuram ke paas bijli ka khamba jhuk gaya hai. Bahut khatarnak hai. Residents are very concerned.,high,2
Sector 14 ke paas paani mein zeher milne ki khabar. Log beemar pad rahe hain.,critical,3
Again reporting: Live wire on ground near Gomti Nagar. One person already got shock. Emergency.,critical,3
Water supply disrupted near Mahanagar since morning. Residents managing with stored water.,medium,1
Exposed live wires hanging near Aliganj footpath,high,2
Sewage pipeline burst near Hazratganj. Entire area flooded with waste water,critical,3
Drainage blocked near Sector 14. Water standing on road after every rain. This has been reported before with no action.,medium,1
Raw sewage on road near near the main market since morning. Children falling sick.,high,2
Severe waterlogging near Hazratganj. Water entering ground floor shops and homes.,high,2
Live wire on ground near Jankipuram. One person already got shock. Emergency.,critical,3
Electricity pole tilting dangerously near Sector 14.,high,2
Water contamination reported near Nishatganj. People falling ill after drinking,high,2
Sewage pipeline burst near behind the bus stand. Entire area flooded with waste water.,critical,3
Chowk mein badi baadhh aayi. Log chhat par hain. Rescue ki zaroorat hai.,critical,3
Again reporting: Sewage overflowing into residential area near Indira Nagar. Health risk. Kindly take action.,high,2
Raw sewage on road near Sultanpur Road since morning. Children falling sick.,high,2
Water supply to entire sector cut near Telibagh for,critical,3
"Indira Nagar ke paas sadak mein gaddha ho gaya. Gaadiyaan slow ho rahi hain. Pehle bhi complaint ki thi, koi action nahi.",medium,1
Sultanpur Road mein paani ghar mein ghus raha hai. Kafi families affected hain.,high,2
Boundary wall near near the main market leaning slightly. Could be unsafe in rain.,medium,1
Telibagh mein since last night se bijli nahi hai,medium,1
Again reporting: Gomti Nagar ke paas sewage pipe phut gayi. Poora area contaminated.,critical,3
Waterlogging near Vibhuti Khand for 2 days. Road is difficult to cross on foot.,medium,1
Sector 14 ke paas bijli ka khamba jhuk gaya hai. Bahut khatarnak hai.,high,2
Building colapsed near Chinhat. People trapped under debris. URGENT.,critical,3
Hazratganj ke paas nali jam gayi. Badboo aa rahi hai. Log pareshan hain.,medium,1
Sadak par ek chota sa gaddha hai Chowk ke paas. Abhi koi accident nahi hua.,low,0
Live wire on ground near Hazratganj. One person already got shock.,critical,3
Telibagh mein for a week se bijli nahi hai raat ko. Log pareshan hain.,medium,1
Electricity pole tilting dangerously near Nishatganj. Could fall any time,high,2
Jankipuram mein paani ghar mein ghus raha hai. Kafi families affected hain.,high,2
Rajajipuram ke paas bada gaddha hai. Is hafte 2 accident ho chuke hain.,high,2
Live wire on ground near Aminabad. One person already got shock. Emergency.,critical,3
Again reporting: Minor waterlogging near near the main market after,low,0
Aliganj mein for a week se bijli nahi hai raat ko. Log pareshan hain.,medium,1
Exposed live wires hanging near Sultanpur Road footpath after storm. Very dangerous.,high,2
Raw sewage on road near Alambagh for 2 days. Children falling sick.,high,2
near the main market ke paas building ki diwar mein dararein badh rahi hain.,medium,1
Nishatganj mein paani ghar mein ghus raha hai. Kafi families affected hain. Residents are very concerned.,high,2
SCHOOL ROOF COLLAPSED NEAR KANPUR ROAD. STUDENTS WERE INSIDE. RESCUE NEEDED.,critical,3
Chinhat ke paas paani mein zeher milne ki khabar. Log beemar pad rahe hain.,critical,3
Indira Nagar ke paas diwar gir gayi. Rasta block ho gaya hai.,high,2
Raw sewage on road near Alambagh for a week. Children falling sick.,high,2
Live wire on ground near Civil Lines. One person already got shock. Emergency.,critical,3
Sewage overflowing into residential area near Hazratganj. Health risk. Residents are very concerned.,high,2
Large section of wall collapsed near Aminabad. Road partially blocked,high,2
Aminabad mein paani ka pressure thoda kam hai. Chal raha hai abhi.,low,0
Vibhuti Khand mein sewage overflow ho raha hai. Ghar mein ghus raha hai. Jaldi kuch karo please.,high,2
Jankipuram mein since morning se bijli nahi hai raat ko. Log pareshan hain. Kindly take action.,medium,1
Street lights on Faizabad Road road have been off for 2 days. Night travel unsafe.,medium,1
Flash flood near Sector 14. Entire street submerged. People stranded on rooftops. Please look into this.,critical,3
HIGH VOLTAGE POLE FALLEN ON ROAD NEAR INDIRA NAGAR. MULTIPLE PEOPLE INJURED.,critical,3
Again reporting: Major sewage overflow near Vibhuti Khand. Cholera risk. Immediate action needed. This has been reported before with no action.,critical,3
Chowk ke paas paani ki pipe phut gayi. Sadak par paani bhar gaya.,high,2
near the main market ke paas ek light thodi weak ho gayi hai. Kaam chal raha hai. Kindly take action.,low,0
Mild smell from drain near Gomti Nagar. Not a major issue yet.,low,0
Live wire on ground near Vibhuti Khand. One person already got shock. Emergency.,critical,3
Sector 14 ke paas ek light thodi weak ho gayi,low,0
Again reporting: Sewage pipeline burst near Faizabad Road. Entire area flooded with waste water. Residents are very concerned.,critical,3
Minor road damage near Vibhuti Khand. Vehicles passing without issue.,low,0
Rajajipuram ke paas nali jam gayi. Badboo aa rahi hai. Log pareshan hain.,medium,1
Sadak par ek chota sa gaddha hai Civil Lines ke paas. Abhi koi accident nahi hua. Kindly take action.,low,0
Civil Lines mein for a week se paani bhara hua hai. Logon ko dikkat ho rahi hai. Jaldi kuch karo please.,medium,1
Water supply disrupted near Sector 14 for 2 days. Residents managing with stored water. Jaldi kuch karo please.,medium,1
Waterlogging near Chowk since yesterday. Road is difficult to cross on foot. Residents are very concerned.,medium,1
Flood water 4 feet high near Civil Lines. Elderly and children trapped. Help needed now.,critical,3
Road has partially collapsed near Hazratganj. Heavy vehicles cannot pass.,high,2
Kanpur Road mein for a week se bijli nahi hai raat ko. Log pareshan hain.,medium,1
There is a small crack on the road near Indira Nagar. Not affecting traffic yet.,low,0
Small crack visible on boundary wall near Chinhat. No immediate danger.,low,0
Again reporting: Aminabad ke paas imarat gir gayi. Log malaabe mein phanse hain. MADAD CHAHIYE.,critical,3
Cracks developing on road overpass near Telibagh. Needs inspection.,medium,1
Sector 14 ke paas building ki diwar mein dararein badh rahi hain. Jaldi kuch karo please.,medium,1
Minor road damage near Sultanpur Road. Vehicles passing without issue.,low,0
Road has partially collapsed near Vibhuti Khand. Heavy vehicles cannot pass.,high,2
One streetlight out near Indira Nagar. Area still lit by other lights.,low,0
Vibhuti Khand ke paas diwar gir gayi. Rasta,high,2
Nishatganj ke paas sewage pipe phut gayi. Poora area contaminated.,critical,3
Severe waterlogging near Mahanagar. Water entering ground floor shops and homes.,high,2
Faizabad Road mein since last night se paani bhara hua hai. Logon ko dikkat ho rahi hai.,medium,1
Main water pipe burst near Chinhat. Road flooded. Supply cut to,high,2
Small crack visible on boundary wall near Sector 14. No immediate danger.,low,0
Aliganj mein bijli ka pole gir gaya. Kai log zakhmi. Ambulance bhejo.,critical,3
Waterlogging near Chinhat for 2 days. Road is difficult to cross on foot.,medium,1
Severe waterlogging near Hazratganj. Water entering ground floor shops and homes.,high,2
Paint peeling from bridge wall near near the main market. Structural check needed.,low,0
Indira Nagar mein badi baadhh aayi. Log chhat par hain. Rescue ki zaroorat hai,critical,3
Chinhat ke paas thoda paani bhara baarish ke baad.,low,0
Again reporting: Small puddle near near the main market. No major inconvenience.,low,0
Electricity pole tilting dangrously near Vibhuti Khand. Could fall any time.,high,2
Thakurganj ke paas building ki diwar mein dararein badh rahi hain.,medium,1
near the main market ke paas bijli ka khamba jhuk,high,2
Sewage pipeline burst near Indira Nagar. Entire area flooded with waste water.,critical,3
Drain clogged near Gomti Nagar. Sewage smell affecting nearby residents.,medium,1
Rajajipuram ke paas sadak poori tarah dhaas gayi. Bada sinkhole ban gaya. Kindly take action.,critical,3
AGAIN REPORTING: CIVIL LINES MEIN BIJLI KA POLE GIR GAYA. KAI LOG ZAKHMI. AMBULANCE BHEJO.,critical,3
Flood water 4 feet high near Kanpur Road. Elderly and children trapped. Help needed now.,critical,3
Paint peeling from bridge wall near near the main market. Structural check needed. Please look into this.,low,0
Minor road damage near Telibagh. Vehicles passing without issue.,low,0
Electricity pole tilting dangerously near behind the bus stand. Could fall any time. This has been reported before with no action.,high,2
Road damage near Vibhuti Khand is getting worse. Two-wheelers at risk at night.,medium,1
Water supply to entire sector cut near Jankipuram,critical,3
One streetlight out near Kanpur Road. Area still lit by other lights. Please look into this.,low,0
Floodwater near Kanpur Road blocking main road for a week. Vehicles stranded.,high,2
Drainage blocked near Telibagh. Water standing on road after every rain.,medium,1
Sector 14 ke paas paani ki pipe phut gayi.,high,2
near the main market mein paani ka pressure thoda kam hai. Chal raha,low,0
One streetlight out near Sultanpur Road. Area still,low,0
Drainage blocked near Sector 14. Water standing on road after every rain. Daily inconvenience for everyone.,medium,1
LARGE SECTION OF WALL COLLAPSED NEAR CHINHAT. ROAD PARTIALLY BLOCKED.,high,2
Power outage near Nishatganj for a week. Residents and shops affected.,medium,1
Faizabad Road ke paas thoda paani bhara baarish ke baad. Jald saaf ho jaata hai,low,0
Bridge near Mahanagar has developed serious cracks. Load limit exceeded.,high,2
There is a small crack on the road near Sultanpur Road. Not affecting traffic yet.,low,0
AMINABAD KE PAAS BIJLI KA KHAMBA JHUK GAYA HAI. BAHUT KHATARNAK HAI.,high,2
"near the main market mein bijli ka pole gir gaya. Kai log zakhmi. Ambulance bhejo. Pehle bhi complaint ki thi, koi action nahi.",critical,3
Vibhuti Khand mein sewage overflow ho raha hai. Ghar mein ghus raha hai. Residents are very concerned.,high,2
Drain clogged near Aliganj. Sewage smell affecting nearby residents.,medium,1
Water supply to entire sector cut near Faizabad Road since last night. Hospital affected.,critical,3
Road has partially collapsed near Vibhuti Khand. Heavy vehicles cannot pass.,high,2
Civil Lines mein badi baadhh aayi. Log chhat par hain. Rescue ki zaroorat hai.,critical,3
Dustbin near Faizabad Road slightly overflowing. Needs cleaning.,low,0
Aminabad ke paas sewage pipe phut gayi. Poora area contaminated.,critical,3
Sewage overflowing into residential area near Kanpur Road. Health risk,high,2
Hazratganj ke paas nali jam gayi. Badboo aa rahi hai. Log pareshan hain. Please look into this.,medium,1
Again reporting: Aminabad mein badi baadhh aayi. Log chhat par hain. Rescue ki zaroorat hai.,critical,3
Garbage not collected from Vibhuti Khand since morning. Smell and flies increasing.,medium,1
Water contamination reported near Aliganj. People falling ill after drinking,high,2
Raw sewage on road near Thakurganj for a week. Children falling sick.,high,2
Nishatganj ke paas ek light thodi weak ho gayi hai. Kaam chal raha hai.,low,0
Paint peeling from bridge wall near Thakurganj. Structural check needed.,low,0
Power outage near Chinhat since morning. Residents and shops affected,medium,1
Mahanagar ke paas thoda paani bhara baarish ke baad. Jald saaf ho jaata hai.,low,0
"Road completely collapsed near Thakurganj. Sinkhole formed. Area cordoned off. Pehle bhi complaint ki thi, koi action nahi.",critical,3
Again reporting: Drain clogged near Kanpur Road. Sewage smell affecting nearby residents.,medium,1
Exposed live wires hanging near Chowk footpath after storm. Very dangerous.,high,2
Waterlogging near Indira Nagar since yesterday. Road is difficult to cross on foot.,medium,1
Again reporting: Exposed live wires hanging near Telibagh footpath after storm. Very dangerous.,high,2
Chowk ke paas diwar mein thodi si darar aa gayi. Koi khatre ki baat nahi.,low,0
Raw sewage on road near Faizabad Road since morning. Children falling sick. This has been reported before with no action.,high,2
Live wire on ground near Chowk. One person already got shock. Emergency. This has been reported before with no action.,critical,3
One streetlight out near Kanpur Road. Area still,low,0
Again reporting: Street lights on Mahanagar road have been off for 2 days. Night travel unsafe,medium,1
Cracks developing on road overpass near Aminabad. Needs inspection.,medium,1
Telibagh mein paani ka pressure thoda kam hai. Chal raha hai abhi. Residents are very concerned.,low,0
"Again reporting: Flood water 4 feet high near Hazratganj. Elderly and children trapped. Help needed now. Pehle bhi complaint ki thi, koi action nahi",critical,3
Flash flood near Nishatganj. Entire street submerged. People stranded on rooftops.,critical,3
School roof collapsed near Sultanpur Road. Students,critical,3
Kanpur Road ke paas bada gaddha hai. Is hafte 2 accident ho chuke hain.,high,2
Road completely collapsed near Sultanpur Road. Sinkhole formed. Area cordoned off.,critical,3
